#ISSUEDATE,EXPIREDATE,ISSUEWFO,MESSAGEID,MESSAGETYPE,WARNINGTYPE
2015-06-08 20:46:00.0,2015-06-08 21:05:00.0,KLMK,82046,WUUS53,SEVERE THUNDERSTORM
2015-06-08 20:51:00.0,2015-06-08 21:15:00.0,KAPX,82051,WUUS53,SEVERE THUNDERSTORM
2015-06-08 20:51:00.0,2015-06-08 21:45:00.0,KABQ,82051,WUUS55,SEVERE THUNDERSTORM
2015-06-08 20:56:00.0,2015-06-08 21:45:00.0,KLOT,82056,WUUS53,SEVERE THUNDERSTORM
2015-06-08 20:57:00.0,2015-06-08 21:45:00.0,KMRX,82057,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:00:00.0,2015-06-08 21:30:00.0,KLOT,82100,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:01:00.0,2015-06-08 22:00:00.0,KMRX,82101,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:02:00.0,2015-06-08 21:30:00.0,KLMK,82102,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:03:00.0,2015-06-08 21:30:00.0,KLOT,82103,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:03:00.0,2015-06-08 21:45:00.0,KIWX,82103,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:04:00.0,2015-06-08 21:30:00.0,KJKL,82104,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:04:00.0,2015-06-08 21:45:00.0,KMEG,82104,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:05:00.0,2015-06-08 21:45:00.0,KMRX,82105,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:06:00.0,2015-06-09 00:00:00.0,KCTP,82106,WGUS51,FLASH FLOOD
2015-06-08 21:08:00.0,2015-06-08 21:45:00.0,KHUN,82108,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:08:00.0,2015-06-08 22:15:00.0,KCTP,82108,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:10:00.0,2015-06-08 21:45:00.0,KOHX,82110,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:10:00.0,2015-06-08 22:00:00.0,KMRX,82110,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:11:00.0,2015-06-08 22:00:00.0,KMEG,82111,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:12:00.0,2015-06-08 22:00:00.0,KMEG,82112,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:12:00.0,2015-06-08 22:15:00.0,KCTP,82112,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:15:00.0,2015-06-08 22:00:00.0,KLWX,82115,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:15:00.0,2015-06-08 22:30:00.0,KAPX,82115,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:17:00.0,2015-06-08 22:15:00.0,KPHI,82117,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:18:00.0,2015-06-09 00:15:00.0,KMEG,82118,WGUS54,FLASH FLOOD
2015-06-08 21:20:00.0,2015-06-08 22:00:00.0,KLOT,82120,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:20:00.0,2015-06-08 22:00:00.0,KMRX,82120,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:25:00.0,2015-06-08 22:15:00.0,KMRX,82125,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:25:00.0,2015-06-09 00:30:00.0,KMEG,82125,WGUS54,FLASH FLOOD
2015-06-08 21:28:00.0,2015-06-08 22:15:00.0,KMEG,82128,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:30:00.0,2015-06-08 23:00:00.0,KAPX,82130,WHUS53,SPECIAL MARINE
2015-06-08 21:33:00.0,2015-06-08 22:30:00.0,KLOT,82133,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:34:00.0,2015-06-08 22:00:00.0,KLWX,82134,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:35:00.0,2015-06-08 22:15:00.0,KABQ,82135,WUUS55,SEVERE THUNDERSTORM
2015-06-08 21:36:00.0,2015-06-08 23:30:00.0,KLWX,82136,WHUS51,SPECIAL MARINE
2015-06-08 21:37:00.0,2015-06-08 22:15:00.0,KIWX,82137,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:39:00.0,2015-06-08 22:15:00.0,KOHX,82139,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:41:00.0,2015-06-08 22:15:00.0,KOHX,82141,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:42:00.0,2015-06-08 22:30:00.0,KLSX,82142,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:44:00.0,2015-06-08 22:30:00.0,KLWX,82144,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:45:00.0,2015-06-08 22:30:00.0,KILX,82145,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:45:00.0,2015-06-08 22:30:00.0,KMEG,82145,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:45:00.0,2015-06-08 22:45:00.0,KMRX,82145,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:49:00.0,2015-06-08 22:45:00.0,KMRX,82149,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:51:00.0,2015-06-08 22:30:00.0,KLWX,82151,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:51:00.0,2015-06-08 22:45:00.0,KPHI,82151,WUUS51,SEVERE THUNDERSTORM
2015-06-08 21:52:00.0,2015-06-08 22:30:00.0,KJKL,82152,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:55:00.0,2015-06-08 23:15:00.0,KLOT,82155,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:55:00.0,2015-06-08 23:30:00.0,KMFL,82155,WHUS52,SPECIAL MARINE
2015-06-08 21:56:00.0,2015-06-08 22:45:00.0,KJKL,82156,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:57:00.0,2015-06-08 22:30:00.0,KIWX,82157,WUUS53,SEVERE THUNDERSTORM
2015-06-08 21:57:00.0,2015-06-08 22:45:00.0,KMEG,82157,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:57:00.0,2015-06-08 23:30:00.0,KLOT,82157,WHUS53,SPECIAL MARINE
2015-06-08 21:58:00.0,2015-06-08 22:30:00.0,KHUN,82158,WUUS54,SEVERE THUNDERSTORM
2015-06-08 21:59:00.0,2015-06-09 01:00:00.0,KOHX,82159,WGUS54,FLASH FLOOD
2015-06-08 22:00:00.0,2015-06-08 23:30:00.0,KMKX,82200,WHUS53,SPECIAL MARINE
2015-06-08 22:02:00.0,2015-06-08 23:00:00.0,KMRX,82202,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:08:00.0,2015-06-08 22:45:00.0,KFFC,82208,WUUS52,SEVERE THUNDERSTORM
2015-06-08 22:09:00.0,2015-06-08 23:00:00.0,KLSX,82209,WUUS53,SEVERE THUNDERSTORM
2015-06-08 22:09:00.0,2015-06-08 23:15:00.0,KRNK,82209,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:11:00.0,2015-06-08 22:45:00.0,KIWX,82211,WUUS53,SEVERE THUNDERSTORM
2015-06-08 22:11:00.0,2015-06-08 23:15:00.0,KABQ,82211,WUUS55,SEVERE THUNDERSTORM
2015-06-08 22:11:00.0,2015-06-08 23:30:00.0,KCTP,82211,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:12:00.0,2015-06-08 23:45:00.0,KDTX,82212,WHUS53,SPECIAL MARINE
2015-06-08 22:14:00.0,2015-06-08 23:15:00.0,KMRX,82214,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:16:00.0,2015-06-08 23:15:00.0,KPHI,82216,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:17:00.0,2015-06-08 22:45:00.0,KLWX,82217,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:17:00.0,2015-06-09 04:15:00.0,KLOT,82217,WGUS53,FLASH FLOOD
2015-06-08 22:19:00.0,2015-06-08 23:00:00.0,KCTP,82219,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:19:00.0,2015-06-08 23:00:00.0,KIWX,82219,WUUS53,SEVERE THUNDERSTORM
2015-06-08 22:22:00.0,2015-06-08 22:45:00.0,KHUN,82222,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:25:00.0,2015-06-08 23:15:00.0,KLWX,82225,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:27:00.0,2015-06-08 23:00:00.0,KLWX,82227,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:30:00.0,2015-06-08 23:15:00.0,KFFC,82230,WUUS52,SEVERE THUNDERSTORM
2015-06-08 22:31:00.0,2015-06-08 23:30:00.0,KLOT,82231,WHUS53,SPECIAL MARINE
2015-06-08 22:35:00.0,2015-06-08 23:30:00.0,KMEG,82235,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:37:00.0,2015-06-08 23:15:00.0,KABQ,82237,WUUS55,SEVERE THUNDERSTORM
2015-06-08 22:37:00.0,2015-06-08 23:30:00.0,KMKX,82237,WHUS53,SPECIAL MARINE
2015-06-08 22:39:00.0,2015-06-09 01:45:00.0,KBGM,82239,WGUS51,FLASH FLOOD
2015-06-08 22:41:00.0,2015-06-08 23:30:00.0,KFFC,82241,WUUS52,SEVERE THUNDERSTORM
2015-06-08 22:43:00.0,2015-06-08 23:15:00.0,KLWX,82243,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:44:00.0,2015-06-08 23:15:00.0,KMRX,82244,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:54:00.0,2015-06-08 23:45:00.0,KLWX,82254,WUUS51,SEVERE THUNDERSTORM
2015-06-08 22:55:00.0,2015-06-09 00:00:00.0,KMRX,82255,WUUS54,SEVERE THUNDERSTORM
2015-06-08 22:57:00.0,2015-06-09 00:00:00.0,KGRR,82257,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:02:00.0,2015-06-08 23:30:00.0,KFFC,82302,WUUS52,SEVERE THUNDERSTORM
2015-06-08 23:02:00.0,2015-06-08 23:45:00.0,KLOT,82302,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:06:00.0,2015-06-09 01:00:00.0,KLWX,82306,WHUS51,SPECIAL MARINE
2015-06-08 23:07:00.0,2015-06-09 00:00:00.0,KLOT,82307,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:08:00.0,2015-06-09 00:00:00.0,KLSX,82308,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:12:00.0,2015-06-09 00:00:00.0,KLWX,82312,WUUS51,SEVERE THUNDERSTORM
2015-06-08 23:12:00.0,2015-06-09 00:15:00.0,KABQ,82312,WUUS55,SEVERE THUNDERSTORM
2015-06-08 23:14:00.0,2015-06-09 00:00:00.0,KABQ,82314,WUUS55,SEVERE THUNDERSTORM
2015-06-08 23:14:00.0,2015-06-09 00:45:00.0,KCLE,82314,WHUS51,SPECIAL MARINE
2015-06-08 23:19:00.0,2015-06-08 23:45:00.0,KFFC,82319,WUUS52,SEVERE THUNDERSTORM
2015-06-08 23:19:00.0,2015-06-09 00:15:00.0,KPHI,82319,WUUS51,SEVERE THUNDERSTORM
2015-06-08 23:22:00.0,2015-06-09 02:15:00.0,KGSP,82322,WGUS52,FLASH FLOOD
2015-06-08 23:23:00.0,2015-06-09 01:00:00.0,KLWX,82323,WHUS51,SPECIAL MARINE
2015-06-08 23:24:00.0,2015-06-09 00:00:00.0,KMEG,82324,WUUS54,SEVERE THUNDERSTORM
2015-06-08 23:28:00.0,2015-06-09 00:30:00.0,KLWX,82328,WUUS51,SEVERE THUNDERSTORM
2015-06-08 23:28:00.0,2015-06-09 00:30:00.0,KMRX,82328,WUUS54,SEVERE THUNDERSTORM
2015-06-08 23:38:00.0,2015-06-09 00:15:00.0,KLOT,82338,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:44:00.0,2015-06-09 00:30:00.0,KLOT,82344,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:46:00.0,2015-06-09 01:45:00.0,KMEG,82346,WGUS54,FLASH FLOOD
2015-06-08 23:51:00.0,2015-06-09 00:15:00.0,KLWX,82351,WUUS51,SEVERE THUNDERSTORM
2015-06-08 23:53:00.0,2015-06-09 00:30:00.0,KLOT,82353,WUUS53,SEVERE THUNDERSTORM
2015-06-08 23:53:00.0,2015-06-09 02:00:00.0,KLWX,82353,WHUS51,SPECIAL MARINE
2015-06-08 23:55:00.0,2015-06-09 00:45:00.0,KFFC,82355,WUUS52,SEVERE THUNDERSTORM
2015-06-08 23:56:00.0,2015-06-09 00:45:00.0,KABQ,82356,WUUS55,SEVERE THUNDERSTORM
2015-06-08 23:58:00.0,2015-06-09 01:00:00.0,KMRX,82358,WUUS54,SEVERE THUNDERSTORM
2015-06-08 23:59:00.0,2015-06-09 00:45:00.0,KILX,82359,WUUS53,SEVERE THUNDERSTORM
2015-06-09 00:00:00.0,2015-06-09 02:00:00.0,KLWX,90000,WHUS51,SPECIAL MARINE
2015-06-09 00:04:00.0,2015-06-09 00:30:00.0,KLOT,90004,WUUS53,SEVERE THUNDERSTORM
2015-06-09 00:07:00.0,2015-06-09 00:30:00.0,KMEG,90007,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:07:00.0,2015-06-09 01:00:00.0,KLWX,90007,WUUS51,SEVERE THUNDERSTORM
2015-06-09 00:08:00.0,2015-06-09 01:15:00.0,KMRX,90008,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:09:00.0,2015-06-09 01:00:00.0,KFFC,90009,WUUS52,SEVERE THUNDERSTORM
2015-06-09 00:10:00.0,2015-06-09 01:15:00.0,KIWX,90010,WUUS53,SEVERE THUNDERSTORM
2015-06-09 00:12:00.0,2015-06-09 01:15:00.0,KABQ,90012,WUUS55,SEVERE THUNDERSTORM
2015-06-09 00:14:00.0,2015-06-09 01:00:00.0,KLOT,90014,WUUS53,SEVERE THUNDERSTORM
2015-06-09 00:22:00.0,2015-06-09 01:15:00.0,KLOT,90022,WHUS53,SPECIAL MARINE
2015-06-09 00:23:00.0,2015-06-09 01:00:00.0,KMEG,90023,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:26:00.0,2015-06-09 02:30:00.0,KMEG,90026,WGUS54,FLASH FLOOD
2015-06-09 00:32:00.0,2015-06-09 01:15:00.0,KFFC,90032,WUUS52,SEVERE THUNDERSTORM
2015-06-09 00:35:00.0,2015-06-09 01:00:00.0,KMEG,90035,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:37:00.0,2015-06-09 01:15:00.0,KABQ,90037,WUUS55,SEVERE THUNDERSTORM
2015-06-09 00:43:00.0,2015-06-09 01:15:00.0,KMEG,90043,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:50:00.0,2015-06-09 02:15:00.0,KLWX,90050,WHUS51,SPECIAL MARINE
2015-06-09 00:54:00.0,2015-06-09 01:30:00.0,KMRX,90054,WUUS54,SEVERE THUNDERSTORM
2015-06-09 00:57:00.0,2015-06-09 02:30:00.0,KLWX,90057,WHUS51,SPECIAL MARINE
2015-06-09 01:02:00.0,2015-06-09 02:30:00.0,KLWX,90102,WHUS51,SPECIAL MARINE
2015-06-09 01:13:00.0,2015-06-09 02:00:00.0,KABQ,90113,WUUS55,SEVERE THUNDERSTORM
2015-06-09 01:14:00.0,2015-06-09 01:45:00.0,KMEG,90114,WUUS54,SEVERE THUNDERSTORM
2015-06-09 01:18:00.0,2015-06-09 02:00:00.0,KMEG,90118,WUUS54,SEVERE THUNDERSTORM
2015-06-09 01:21:00.0,2015-06-09 03:15:00.0,KMEG,90121,WGUS54,FLASH FLOOD
2015-06-09 01:22:00.0,2015-06-09 02:00:00.0,KOHX,90122,WUUS54,SEVERE THUNDERSTORM
2015-06-09 01:34:00.0,2015-06-09 02:15:00.0,KGSP,90134,WUUS52,SEVERE THUNDERSTORM
2015-06-09 01:38:00.0,2015-06-09 04:45:00.0,KLWX,90138,WGUS51,FLASH FLOOD
2015-06-09 01:40:00.0,2015-06-09 03:45:00.0,KPHI,90140,WHUS51,SPECIAL MARINE
2015-06-09 01:43:00.0,2015-06-09 02:15:00.0,KMEG,90143,WUUS54,SEVERE THUNDERSTORM
2015-06-09 01:49:00.0,2015-06-09 03:45:00.0,KMEG,90149,WGUS54,FLASH FLOOD
2015-06-09 01:53:00.0,2015-06-09 03:30:00.0,KLWX,90153,WHUS51,SPECIAL MARINE
2015-06-09 01:56:00.0,2015-06-09 02:30:00.0,KIND,90156,WUUS53,SEVERE THUNDERSTORM
2015-06-09 01:59:00.0,2015-06-09 02:30:00.0,KGRB,90159,WUUS53,SEVERE THUNDERSTORM
2015-06-09 02:05:00.0,2015-06-09 02:45:00.0,KGSP,90205,WUUS52,SEVERE THUNDERSTORM
2015-06-09 02:05:00.0,2015-06-09 03:30:00.0,KEPZ,90205,WGUS54,FLASH FLOOD
2015-06-09 02:37:00.0,2015-06-09 04:00:00.0,KLWX,90237,WHUS51,SPECIAL MARINE
2015-06-09 02:38:00.0,2015-06-09 03:30:00.0,KMEG,90238,WUUS54,SEVERE THUNDERSTORM
2015-06-09 03:04:00.0,2015-06-09 03:45:00.0,KMEG,90304,WUUS54,SEVERE THUNDERSTORM
2015-06-09 03:15:00.0,2015-06-09 04:00:00.0,KMEG,90315,WUUS54,SEVERE THUNDERSTORM
2015-06-09 03:29:00.0,2015-06-09 05:30:00.0,KMEG,90329,WGUS54,FLASH FLOOD
2015-06-09 03:33:00.0,2015-06-09 05:15:00.0,KMEG,90333,WGUS54,FLASH FLOOD
2015-06-09 03:34:00.0,2015-06-09 06:30:00.0,KEPZ,90334,WGUS54,FLASH FLOOD
2015-06-09 03:38:00.0,2015-06-09 05:30:00.0,KEPZ,90338,WGUS54,FLASH FLOOD
2015-06-09 03:40:00.0,2015-06-09 04:30:00.0,KMEG,90340,WUUS54,SEVERE THUNDERSTORM
2015-06-09 03:41:00.0,2015-06-09 04:30:00.0,KMEG,90341,WUUS54,SEVERE THUNDERSTORM
2015-06-09 03:55:00.0,2015-06-09 04:45:00.0,KMEG,90355,WUUS54,SEVERE THUNDERSTORM
2015-06-09 04:28:00.0,2015-06-09 07:45:00.0,KLWX,90428,WGUS51,FLASH FLOOD
2015-06-09 04:30:00.0,2015-06-09 05:30:00.0,KMEG,90430,WUUS54,SEVERE THUNDERSTORM
2015-06-09 04:45:00.0,2015-06-09 06:45:00.0,KMEG,90445,WGUS54,FLASH FLOOD
2015-06-09 05:29:00.0,2015-06-09 07:00:00.0,KMEG,90529,WGUS54,FLASH FLOOD
2015-06-09 06:16:00.0,2015-06-09 07:00:00.0,KMEG,90616,WUUS54,SEVERE THUNDERSTORM
2015-06-09 06:33:00.0,2015-06-09 07:30:00.0,KBUF,90633,WHUS51,SPECIAL MARINE
2015-06-09 06:50:00.0,2015-06-09 09:45:00.0,KMEG,90650,WGUS54,FLASH FLOOD
2015-06-09 07:58:00.0,2015-06-09 09:00:00.0,KMFR,90758,WHUS56,SPECIAL MARINE
2015-06-09 08:32:00.0,2015-06-09 11:30:00.0,KJAN,90832,WGUS54,FLASH FLOOD
2015-06-09 09:03:00.0,2015-06-09 12:00:00.0,KJAN,90903,WGUS54,FLASH FLOOD
2015-06-09 09:16:00.0,2015-06-09 10:00:00.0,KMFR,90916,WHUS56,SPECIAL MARINE
2015-06-09 09:31:00.0,2015-06-09 10:30:00.0,KJAN,90931,WUUS54,SEVERE THUNDERSTORM
2015-06-09 10:26:00.0,2015-06-09 13:30:00.0,KJAN,91026,WGUS54,FLASH FLOOD
2015-06-09 11:13:00.0,2015-06-09 11:45:00.0,KMFR,91113,WUUS56,SEVERE THUNDERSTORM
2015-06-09 11:23:00.0,2015-06-09 13:30:00.0,KJAN,91123,WGUS54,FLASH FLOOD
2015-06-09 12:43:00.0,2015-06-09 14:45:00.0,KJAN,91243,WGUS54,FLASH FLOOD
2015-06-09 12:52:00.0,2015-06-09 13:45:00.0,KMOB,91252,WUUS54,SEVERE THUNDERSTORM
2015-06-09 13:34:00.0,2015-06-09 16:30:00.0,KLIX,91334,WGUS54,FLASH FLOOD
2015-06-09 14:13:00.0,2015-06-09 15:00:00.0,KTAE,91413,WHUS52,SPECIAL MARINE
2015-06-09 15:01:00.0,2015-06-09 16:30:00.0,KMOB,91501,WHUS54,SPECIAL MARINE
2015-06-09 15:11:00.0,2015-06-09 16:15:00.0,KTAE,91511,WHUS52,SPECIAL MARINE
2015-06-09 15:13:00.0,2015-06-09 15:45:00.0,KLIX,91513,WHUS54,SPECIAL MARINE
2015-06-09 15:30:00.0,2015-06-09 16:30:00.0,KMOB,91530,WHUS54,SPECIAL MARINE
2015-06-09 16:36:00.0,2015-06-09 18:30:00.0,KLIX,91636,WGUS54,FLASH FLOOD
2015-06-09 17:08:00.0,2015-06-09 18:00:00.0,KFFC,91708,WUUS52,SEVERE THUNDERSTORM
2015-06-09 17:37:00.0,2015-06-09 18:15:00.0,KFFC,91737,WUUS52,SEVERE THUNDERSTORM
2015-06-09 18:12:00.0,2015-06-09 19:15:00.0,KCHS,91812,WUUS52,SEVERE THUNDERSTORM
2015-06-09 18:15:00.0,2015-06-09 19:15:00.0,KALY,91815,WUUS51,SEVERE THUNDERSTORM
2015-06-09 18:15:00.0,2015-06-09 21:15:00.0,KLIX,91815,WGUS54,FLASH FLOOD
2015-06-09 18:18:00.0,2015-06-09 19:00:00.0,KFFC,91818,WUUS52,SEVERE THUNDERSTORM
2015-06-09 18:23:00.0,2015-06-09 19:15:00.0,KCAE,91823,WUUS52,SEVERE THUNDERSTORM
2015-06-09 18:27:00.0,2015-06-09 19:30:00.0,KBTV,91827,WUUS51,SEVERE THUNDERSTORM
2015-06-09 18:41:00.0,2015-06-09 19:30:00.0,KALY,91841,WUUS51,SEVERE THUNDERSTORM
2015-06-09 18:42:00.0,2015-06-09 19:45:00.0,KLCH,91842,WUUS54,SEVERE THUNDERSTORM
2015-06-09 18:50:00.0,2015-06-09 19:45:00.0,KALY,91850,WUUS51,SEVERE THUNDERSTORM
2015-06-09 18:52:00.0,2015-06-09 19:45:00.0,KFFC,91852,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:06:00.0,2015-06-09 19:45:00.0,KFFC,91906,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:09:00.0,2015-06-09 20:15:00.0,KALY,91909,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:10:00.0,2015-06-09 20:00:00.0,KFFC,91910,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:13:00.0,2015-06-09 20:00:00.0,KFFC,91913,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:15:00.0,2015-06-09 20:15:00.0,KCHS,91915,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:19:00.0,2015-06-09 20:00:00.0,KALY,91919,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:22:00.0,2015-06-09 19:45:00.0,KFFC,91922,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:28:00.0,2015-06-09 20:30:00.0,KALY,91928,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:32:00.0,2015-06-09 21:30:00.0,KLCH,91932,WHUS54,SPECIAL MARINE
2015-06-09 19:40:00.0,2015-06-09 20:45:00.0,KFWD,91940,WUUS54,SEVERE THUNDERSTORM
2015-06-09 19:41:00.0,2015-06-09 20:45:00.0,KCAE,91941,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:43:00.0,2015-06-09 20:45:00.0,KALY,91943,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:43:00.0,2015-06-09 20:45:00.0,KCAE,91943,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:44:00.0,2015-06-09 20:45:00.0,KBOX,91944,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:45:00.0,2015-06-09 20:30:00.0,KJAN,91945,WUUS54,SEVERE THUNDERSTORM
2015-06-09 19:46:00.0,2015-06-09 20:30:00.0,KFFC,91946,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:50:00.0,2015-06-09 20:15:00.0,KJAX,91950,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:51:00.0,2015-06-09 20:30:00.0,KBOX,91951,WUUS51,SEVERE THUNDERSTORM
2015-06-09 19:52:00.0,2015-06-09 20:45:00.0,KFFC,91952,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:53:00.0,2015-06-09 20:45:00.0,KMHX,91953,WUUS52,SEVERE THUNDERSTORM
2015-06-09 19:54:00.0,2015-06-09 20:45:00.0,KJAN,91954,WUUS54,SEVERE THUNDERSTORM
2015-06-09 19:54:00.0,2015-06-09 21:00:00.0,KJAX,91954,WHUS52,SPECIAL MARINE
2015-06-09 19:55:00.0,2015-06-09 20:45:00.0,KJAN,91955,WUUS54,SEVERE THUNDERSTORM
2015-06-09 19:59:00.0,2015-06-09 20:45:00.0,KJAN,91959,WUUS54,SEVERE THUNDERSTORM
2015-06-09 19:59:00.0,2015-06-09 21:30:00.0,KILM,91959,WHUS52,SPECIAL MARINE
2015-06-09 20:01:00.0,2015-06-09 20:45:00.0,KFFC,92001,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:03:00.0,2015-06-09 20:45:00.0,KCHS,92003,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:06:00.0,2015-06-09 21:00:00.0,KCAE,92006,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:24:00.0,2015-06-09 21:15:00.0,KABR,92024,WUUS53,SEVERE THUNDERSTORM
2015-06-09 20:25:00.0,2015-06-09 21:00:00.0,KJAX,92025,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:25:00.0,2015-06-09 22:15:00.0,KCHS,92025,WGUS52,FLASH FLOOD
2015-06-09 20:32:00.0,2015-06-09 21:15:00.0,KBOX,92032,WUUS51,SEVERE THUNDERSTORM
2015-06-09 20:32:00.0,2015-06-09 22:30:00.0,KCHS,92032,WHUS52,SPECIAL MARINE
2015-06-09 20:35:00.0,2015-06-09 21:30:00.0,KJAX,92035,WHUS52,SPECIAL MARINE
2015-06-09 20:42:00.0,2015-06-09 21:30:00.0,KFFC,92042,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:49:00.0,2015-06-09 21:30:00.0,KCHS,92049,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:51:00.0,2015-06-09 21:45:00.0,KJAN,92051,WUUS54,SEVERE THUNDERSTORM
2015-06-09 20:53:00.0,2015-06-09 21:30:00.0,KJAX,92053,WUUS52,SEVERE THUNDERSTORM
2015-06-09 20:56:00.0,2015-06-09 21:45:00.0,KGYX,92056,WUUS51,SEVERE THUNDERSTORM
2015-06-09 20:56:00.0,2015-06-09 22:00:00.0,KJAX,92056,WHUS52,SPECIAL MARINE
2015-06-09 21:00:00.0,2015-06-09 22:00:00.0,KCHS,92100,WUUS52,SEVERE THUNDERSTORM
2015-06-09 21:07:00.0,2015-06-09 21:45:00.0,KGYX,92107,WUUS51,SEVERE THUNDERSTORM
2015-06-09 21:09:00.0,2015-06-09 22:15:00.0,KABR,92109,WUUS53,SEVERE THUNDERSTORM
2015-06-09 21:16:00.0,2015-06-09 21:45:00.0,KBOX,92116,WUUS51,SEVERE THUNDERSTORM
2015-06-09 21:21:00.0,2015-06-09 22:00:00.0,KGYX,92121,WUUS51,SEVERE THUNDERSTORM
2015-06-09 21:23:00.0,2015-06-09 22:15:00.0,KGSP,92123,WUUS52,SEVERE THUNDERSTORM
2015-06-09 21:25:00.0,2015-06-09 22:00:00.0,KJAX,92125,WUUS52,SEVERE THUNDERSTORM
2015-06-09 21:29:00.0,2015-06-09 22:00:00.0,KABR,92129,WUUS53,SEVERE THUNDERSTORM
